price,house_type,house_type_2,rooms,m2,elevator,garage,neighbourhood,district
1290000,Chalet,interior,4,304.0,0,1,Valdefuentes,Hortaleza
975000,Chalet,interior,4,266.0,0,1,Valdefuentes,Hortaleza
890000,Piso,exterior,2,121.0,1,0,Almagro,Chamberí
965000,Piso,exterior,3,145.0,1,1,Hispanoamérica,Chamartín
980000,Piso,exterior,6,170.0,1,0,Embajadores,Centro
1100000,Piso,exterior,3,117.0,1,0,Recoletos,Salamanca
2500000,Ático,exterior,3,223.0,1,0,Ibiza,Retiro
529000,Piso,exterior,3,89.0,1,0,Palacio,Centro
340000,Piso,exterior,3,102.0,1,0,Puerta Bonita,Carabanchel
190000,Piso,exterior,3,92.0,1,0,Orcasur,Usera
190000,Piso,exterior,3,92.0,1,0,Orcasur,Usera
190000,Piso,exterior,3,92.0,1,0,Casco Histórico de Vicálvaro,Vicálvaro
144900,Piso,interior,2,70.0,1,0,Numancia,Puente de Vallecas
136900,Piso,exterior,2,66.0,1,0,San Diego,Puente de Vallecas
225000,Piso,exterior,3,103.0,1,1,Villaverde Alto,Villaverde
177000,Piso,exterior,3,81.0,1,0,Villaverde Alto,Villaverde
656000,Chalet,interior,5,300.0,0,1,El Plantío,Moncloa-Aravaca
199000,Piso,interior,3,91.0,1,0,Quintana,Ciudad Lineal
339000,Piso,exterior,3,155.0,1,1,Casco Histórico de Vallecas,Villa de Vallecas
174995,Piso,exterior,3,80.0,1,0,Numancia,Puente de Vallecas
175000,Piso,interior,3,80.0,1,0,Palomeras Sureste,Puente de Vallecas
175000,Piso,exterior,1,80.0,1,0,Valdeacederas,Tetuán
186000,Piso,exterior,3,85.0,1,0,Puerta Bonita,Carabanchel
151000,Piso,exterior,3,69.0,1,0,Puerta Bonita,Carabanchel
400000,Estudio,interior,0,39.0,1,0,Sol,Centro
155000,Piso,exterior,2,70.0,1,0,Abrantes,Carabanchel
2800000,Casa,interior,11,1235.0,0,1,Mirasierra,Fuencarral-El Pardo
2500000,Piso,exterior,4,260.0,1,1,Argüelles,Moncloa-Aravaca
515000,Piso,exterior,3,110.0,1,1,Valdefuentes,Hortaleza
245000,Piso,exterior,2,75.0,1,1,Casco Histórico de Barajas,Barajas
699000,Piso,interior,2,85.0,1,0,Recoletos,Salamanca
1049900,Piso,exterior,2,78.0,1,1,Recoletos,Salamanca
1650000,Piso,exterior,3,183.0,1,0,Ríos Rosas,Chamberí
1730000,Piso,exterior,4,114.0,1,0,Castellana,Salamanca
599000,Piso,exterior,3,163.0,1,1,Valverde,Fuencarral-El Pardo
363000,Piso,interior,2,43.0,1,0,Universidad,Centro
1600000,Piso,exterior,4,145.0,1,0,Castellana,Salamanca
1125000,Piso,exterior,4,239.0,1,1,Argüelles,Moncloa-Aravaca
1350000,Chalet,interior,8,207.0,0,1,Fuente del Berro,Salamanca
2079000,Ático,exterior,3,217.0,1,0,Lista,Salamanca
219900,Piso,interior,1,42.0,1,0,Las Delicias,Arganzuela
960000,Piso,exterior,5,187.0,1,1,Prosperidad,Chamartín
2300000,Piso,exterior,3,204.0,1,1,Almagro,Chamberí
1850000,Piso,exterior,3,300.0,1,1,Nueva España,Chamartín
2500000,Piso,exterior,3,227.0,1,0,Jerónimos,Retiro
209000,Piso,interior,1,30.0,1,0,Guindalera,Salamanca
1200000,Piso,interior,2,137.0,1,0,Recoletos,Salamanca
822000,Piso,exterior,2,97.0,1,1,Atalaya,Ciudad Lineal
1590000,Chalet,interior,5,600.0,0,1,Aravaca,Moncloa-Aravaca
595000,Piso,exterior,2,80.0,1,0,Almagro,Chamberí
620000,Piso,exterior,2,140.0,1,1,Peñagrande,Fuencarral-El Pardo
530000,Piso,exterior,2,80.0,1,0,Embajadores,Centro
1600000,Piso,exterior,4,153.0,1,0,Castellana,Salamanca
750000,Piso,exterior,2,110.0,1,0,Justicia,Centro
1600000,Piso,exterior,4,204.0,1,0,Goya,Salamanca
4300000,Casa,interior,6,680.0,0,0,Valdemarín,Moncloa-Aravaca
450000,Piso,exterior,1,72.0,1,0,Embajadores,Centro
375000,Piso,exterior,2,60.0,1,0,Argüelles,Moncloa-Aravaca
750000,Dúplex,exterior,2,133.0,1,0,Embajadores,Centro
690000,Piso,exterior,2,121.0,1,0,Universidad,Centro
990000,Piso,exterior,2,123.0,1,0,Justicia,Centro
3990000,Casa,interior,7,1544.0,0,1,El Plantío,Moncloa-Aravaca
850000,Piso,exterior,3,149.0,1,0,Goya,Salamanca
355000,Ático,exterior,1,79.0,1,1,San Isidro,Carabanchel
150000,Piso,exterior,1,40.0,1,0,Valverde,Fuencarral-El Pardo
95000,Dúplex,exterior,2,56.0,1,0,Villaverde Alto,Villaverde
97000,Dúplex,exterior,2,56.0,1,0,Villaverde Alto,Villaverde
295000,Piso,exterior,1,43.0,1,0,Embajadores,Centro
849000,Piso,exterior,2,83.0,1,0,Lista,Salamanca
818100,Piso,exterior,1,95.0,0,0,Vallehermoso,Chamberí
879000,Piso,interior,2,87.0,1,0,Castellana,Salamanca
263000,Piso,exterior,1,51.0,1,0,Embajadores,Centro
225000,Piso,exterior,2,51.0,1,0,Concepción,Ciudad Lineal
4500000,Piso,exterior,6,530.0,1,1,Almagro,Chamberí
790000,Piso,exterior,4,164.0,1,0,Ciudad Jardín,Chamartín
3600000,Ático,exterior,4,415.0,1,0,Justicia,Centro
1450000,Piso,exterior,3,223.0,1,1,Guindalera,Salamanca
2300000,Piso,interior,4,250.0,1,0,Lista,Salamanca
2300000,Piso,exterior,4,214.0,1,0,Castellana,Salamanca
2580000,Casa,interior,3,300.0,0,0,Ciudad Jardín,Chamartín
1649000,Piso,exterior,3,162.0,1,0,Castellana,Salamanca
1649000,Piso,exterior,3,162.0,1,0,Castellana,Salamanca
1649000,Piso,exterior,3,162.0,1,0,Castellana,Salamanca
1649000,Piso,exterior,3,162.0,1,0,Castellana,Salamanca
109600,Piso,exterior,2,60.0,1,0,San Diego,Puente de Vallecas
110000,Piso,interior,4,60.0,1,0,San Cristóbal de los Ángeles,Villaverde
112000,Piso,exterior,2,41.0,1,0,Villaverde Alto,Villaverde
112000,Piso,exterior,2,41.0,1,0,Villaverde Alto,Villaverde
112000,Piso,exterior,2,40.0,1,0,Los Rosales,Villaverde
157000,Piso,exterior,1,30.0,1,0,Castillejos,Tetuán
180000,Piso,interior,1,30.0,1,0,Palos de Moguer,Arganzuela
175000,Piso,interior,1,30.0,1,0,Palacio,Centro
175000,Piso,interior,1,30.0,1,0,Palacio,Centro
285000,Estudio,interior,0,30.0,1,0,Goya,Salamanca
214000,Piso,exterior,1,30.0,1,1,Almendrales,Usera
136000,Piso,interior,1,30.0,1,0,Fuente del Berro,Salamanca
120000,Piso,interior,2,30.0,1,0,San Diego,Puente de Vallecas
164000,Piso,interior,1,30.0,1,0,Embajadores,Centro
129900,Estudio,exterior,0,33.0,1,0,Marroquina,Moratalaz
1220000,Piso,exterior,2,203.0,1,0,Palacio,Centro
192000,Piso,exterior,3,67.0,1,0,Aluche,Latina
469000,Piso,exterior,4,102.0,1,0,Gaztambide,Chamberí
240000,Piso,exterior,3,100.0,1,0,Puerta Bonita,Carabanchel
210000,Piso,exterior,1,49.0,1,0,Embajadores,Centro
619500,Piso,exterior,4,124.0,1,0,Hispanoamérica,Chamartín
760000,Piso,exterior,3,132.0,1,0,Sol,Centro
940000,Piso,exterior,2,123.0,1,0,Gaztambide,Chamberí
570000,Piso,exterior,2,100.0,1,1,Legazpi,Arganzuela
645000,Piso,exterior,3,163.0,1,1,Almenara,Tetuán
605000,Piso,exterior,2,100.0,1,1,Legazpi,Arganzuela
489000,Piso,exterior,2,75.0,1,0,Prosperidad,Chamartín
314486,Piso,interior,3,119.0,0,0,Los Berrocales,Vicálvaro
950000,Piso,interior,2,111.0,1,0,Gaztambide,Chamberí
360000,Piso,exterior,2,84.0,1,1,Canillas,Hortaleza
189000,Piso,interior,2,67.0,1,0,Buenavista,Carabanchel
398000,Piso,exterior,1,35.0,1,0,Almagro,Chamberí
460000,Piso,exterior,2,100.0,1,0,Universidad,Centro
160000,Piso,exterior,3,46.0,1,0,Numancia,Puente de Vallecas
90000,Piso,exterior,1,45.0,1,0,Numancia,Puente de Vallecas
247590,Piso,exterior,2,74.0,1,0,Almendrales,Usera
235000,Piso,interior,1,38.0,1,0,Gaztambide,Chamberí
460000,Dúplex,exterior,2,119.0,1,0,Universidad,Centro
155000,Piso,interior,2,79.0,1,0,Puerta Bonita,Carabanchel
130000,Piso,interior,1,45.0,1,0,Los Rosales,Villaverde
330000,Piso,interior,1,65.0,1,0,Sol,Centro
290000,Piso,exterior,1,59.0,1,0,Imperial,Arganzuela
490000,Ático,exterior,2,90.0,1,1,Pueblo Nuevo,Ciudad Lineal
185000,Estudio,exterior,0,55.0,1,0,Embajadores,Centro
190000,Estudio,interior,0,35.0,1,0,Las Acacias,Arganzuela
498000,Ático,exterior,2,69.0,1,0,Palacio,Centro
346000,Piso,interior,1,40.0,1,0,Trafalgar,Chamberí
315000,Piso,interior,1,50.0,1,1,Imperial,Arganzuela
252000,Piso,exterior,2,50.0,1,0,Universidad,Centro
225000,Piso,exterior,1,50.0,1,0,Berruguete,Tetuán
312000,Piso,interior,2,50.0,1,0,Fuente del Berro,Salamanca
365000,Piso,exterior,1,50.0,1,0,Ríos Rosas,Chamberí
180000,Piso,exterior,2,50.0,1,0,Buenavista,Carabanchel
1300000,Piso,exterior,3,188.0,1,0,Gaztambide,Chamberí
88000,Piso,exterior,2,56.0,1,0,Amposta,San Blas-Canillejas
180000,Piso,exterior,3,69.0,1,0,Casco Histórico de Vallecas,Villa de Vallecas
460000,Piso,exterior,2,101.0,1,0,Universidad,Centro
115000,Piso,exterior,2,33.0,1,0,San Diego,Puente de Vallecas
2900000,Piso,exterior,3,360.0,1,1,Recoletos,Salamanca
3500000,Piso,exterior,5,461.0,1,1,Recoletos,Salamanca
1450000,Ático,exterior,5,340.0,1,1,Valdemarín,Moncloa-Aravaca
1450000,Dúplex,exterior,5,340.0,1,1,Valdemarín,Moncloa-Aravaca
430000,Dúplex,exterior,3,150.0,1,1,Simancas,San Blas-Canillejas
2300000,Casa,exterior,8,727.0,0,1,Mirasierra,Fuencarral-El Pardo
285000,Piso,exterior,2,84.0,1,1,Casco Histórico de Vallecas,Villa de Vallecas
1450000,Ático,exterior,5,421.0,1,0,Valdemarín,Moncloa-Aravaca
2926000,Chalet,interior,6,1242.0,0,1,El Plantío,Moncloa-Aravaca
167000,Piso,exterior,1,43.0,1,0,San Diego,Puente de Vallecas
167000,Piso,exterior,2,80.0,1,0,Casco Histórico de Vallecas,Villa de Vallecas
167000,Piso,exterior,2,79.0,1,0,Casco Histórico de Vallecas,Villa de Vallecas
167000,Piso,interior,1,57.0,1,0,San Diego,Puente de Vallecas
167000,Piso,exterior,1,58.0,1,0,Embajadores,Centro
167000,Piso,exterior,2,70.0,1,0,Casco Histórico de Vallecas,Villa de Vallecas
167000,Piso,exterior,2,80.0,1,0,Casco Histórico de Vallecas,Villa de Vallecas
2690000,Piso,exterior,3,233.0,1,0,Recoletos,Salamanca
2690000,Piso,exterior,5,312.0,1,0,Castellana,Salamanca
379000,Piso,exterior,3,102.0,1,1,Los Berrocales,Vicálvaro
995000,Dúplex,exterior,3,215.0,1,1,San Juan Bautista,Ciudad Lineal
940984,Ático,exterior,3,119.0,1,1,Peñagrande,Fuencarral-El Pardo
259000,Piso,exterior,2,76.0,1,1,Opañel,Carabanchel
1335000,Piso,exterior,4,196.0,1,1,Ríos Rosas,Chamberí
1335000,Piso,exterior,3,291.0,1,1,Aravaca,Moncloa-Aravaca
375000,Piso,exterior,3,100.0,1,0,Pinar del Rey,Hortaleza
1470000,Piso,exterior,3,169.0,1,0,Lista,Salamanca
835000,Piso,exterior,3,80.0,1,0,Recoletos,Salamanca
310000,Piso,exterior,2,93.0,1,0,Valdeacederas,Tetuán
930000,Piso,exterior,4,160.0,1,0,Gaztambide,Chamberí
640000,Piso,exterior,3,134.0,1,1,El Goloso,Fuencarral-El Pardo
1100000,Piso,exterior,3,173.0,1,1,Cuatro Caminos,Tetuán
1575000,Piso,exterior,4,200.0,1,0,Goya,Salamanca
310000,Dúplex,interior,1,74.0,1,0,Gaztambide,Chamberí
3050000,Chalet,interior,7,573.0,0,0,Hispanoamérica,Chamartín
1540000,Piso,exterior,4,340.0,1,0,Trafalgar,Chamberí
1100000,Chalet,interior,6,320.0,0,1,Alameda de Osuna,Barajas
3520000,Piso,exterior,4,319.0,1,0,Trafalgar,Chamberí
1590000,Piso,exterior,5,319.0,1,1,Mirasierra,Fuencarral-El Pardo
1200000,Dúplex,exterior,4,317.0,1,1,Valdemarín,Moncloa-Aravaca
1478500,Piso,interior,4,316.0,1,1,Pinar del Rey,Hortaleza
495000,Piso,exterior,3,316.0,1,0,Media Legua,Moratalaz
524900,Piso,exterior,1,79.0,1,1,Valdeacederas,Tetuán
505000,Piso,exterior,1,70.0,1,0,Valdeacederas,Tetuán
135000,Estudio,exterior,0,36.0,1,0,Marroquina,Moratalaz
323634,Piso,exterior,1,36.0,1,0,Palacio,Centro
195000,Estudio,exterior,0,36.0,1,0,Canillas,Hortaleza
150000,Estudio,exterior,0,36.0,1,1,Butarque,Villaverde
150500,Dúplex,exterior,3,80.0,1,0,Los Cármenes,Latina
132000,Piso,exterior,3,70.0,1,0,Entrevías,Puente de Vallecas
360000,Piso,interior,1,45.0,1,0,Hispanoamérica,Chamartín
380000,Piso,interior,1,45.0,1,0,Almagro,Chamberí
259900,Piso,exterior,2,64.0,1,0,Moscardó,Usera
540000,Piso,exterior,3,135.0,1,0,Imperial,Arganzuela
206000,Piso,exterior,1,56.0,1,0,Valdeacederas,Tetuán
231000,Piso,interior,2,43.0,1,0,Adelfas,Retiro
220000,Estudio,exterior,0,34.0,1,0,Canillas,Hortaleza
94999,Piso,exterior,1,34.0,1,0,Palomeras Bajas,Puente de Vallecas
310000,Piso,interior,1,34.0,1,0,Palacio,Centro
198000,Piso,exterior,1,34.0,1,0,Embajadores,Centro
100000,Piso,exterior,1,34.0,1,0,Numancia,Puente de Vallecas
107000,Estudio,interior,0,34.0,1,0,Puerta Bonita,Carabanchel
140000,Piso,interior,1,34.0,1,0,Bellas Vistas,Tetuán
190000,Chalet,interior,3,96.0,0,0,Entrevías,Puente de Vallecas
1050000,Chalet,interior,5,285.0,0,1,Salvador,San Blas-Canillejas
340000,Piso,exterior,3,76.0,1,0,Imperial,Arganzuela
819000,Piso,exterior,2,91.0,1,0,Sol,Centro
3900000,Piso,exterior,5,286.0,1,1,Goya,Salamanca
1700000,Piso,exterior,4,220.0,1,1,Goya,Salamanca
270000,Piso,exterior,3,82.0,1,0,Aluche,Latina
1050000,Piso,exterior,8,248.0,1,0,Hispanoamérica,Chamartín
829000,Piso,exterior,3,102.0,1,0,Cortes,Centro
250000,Piso,exterior,2,58.0,1,0,Peñagrande,Fuencarral-El Pardo
789000,Piso,exterior,3,107.0,1,0,Justicia,Centro
1890000,Piso,exterior,4,316.0,1,0,Argüelles,Moncloa-Aravaca
450000,Estudio,exterior,0,60.0,1,0,Universidad,Centro
789000,Piso,exterior,2,84.0,1,0,Sol,Centro
141900,Piso,exterior,2,50.0,1,0,Pueblo Nuevo,Ciudad Lineal
525000,Piso,exterior,1,78.0,1,1,Valdeacederas,Tetuán
700000,Chalet,interior,5,308.0,0,0,Concepción,Ciudad Lineal
3700000,Dúplex,exterior,3,310.0,1,1,Universidad,Centro
819000,Piso,exterior,2,91.0,1,0,Sol,Centro
1850000,Piso,exterior,7,302.0,1,1,Valdefuentes,Hortaleza
72420,Piso,exterior,1,35.0,1,0,Casco Histórico de Vallecas,Villa de Vallecas
220000,Piso,exterior,1,30.0,1,0,Palos de Moguer,Arganzuela
195000,Piso,exterior,3,150.0,1,0,San Diego,Puente de Vallecas
207000,Piso,exterior,1,80.0,1,0,Bellas Vistas,Tetuán
112000,Piso,exterior,2,46.0,1,0,Villaverde Alto,Villaverde
155000,Piso,exterior,2,50.0,1,0,Simancas,San Blas-Canillejas
119700,Piso,interior,3,99.0,1,0,Orcasitas,Usera
119900,Piso,exterior,2,68.0,1,0,Los Ángeles,Villaverde
119900,Piso,exterior,1,54.0,1,0,Campamento,Latina
120000,Piso,exterior,4,60.0,1,0,San Cristóbal de los Ángeles,Villaverde
120000,Piso,exterior,2,65.0,1,0,Aluche,Latina
120000,Dúplex,exterior,2,68.0,1,0,Pradolongo,Usera
120000,Piso,exterior,4,62.0,1,0,San Cristóbal de los Ángeles,Villaverde
120000,Piso,exterior,3,71.0,1,0,San Cristóbal de los Ángeles,Villaverde
120000,Piso,exterior,2,60.0,1,0,Pradolongo,Usera
120000,Piso,exterior,1,67.0,1,0,San Diego,Puente de Vallecas
839000,Piso,exterior,2,106.0,1,0,Cortes,Centro
750000,Piso,exterior,4,120.0,1,0,Universidad,Centro
710000,Piso,exterior,4,156.0,1,0,Castilla,Chamartín
1890000,Piso,exterior,5,316.0,1,0,Argüelles,Moncloa-Aravaca
370000,Piso,interior,2,80.0,1,1,Las Acacias,Arganzuela
766000,Piso,exterior,3,146.0,1,1,Pinar de Chamartín,Ciudad Lineal
1160000,Piso,exterior,5,202.0,1,1,Hispanoamérica,Chamartín
658000,Piso,exterior,3,136.0,1,1,Valdeacederas,Tetuán
655000,Piso,exterior,3,136.0,1,1,Valdeacederas,Tetuán
117000,Piso,exterior,1,55.0,1,0,San Diego,Puente de Vallecas
117000,Piso,exterior,1,55.0,1,0,San Diego,Puente de Vallecas
240000,Piso,interior,2,40.0,1,0,Guindalera,Salamanca
1190000,Piso,exterior,3,150.0,1,1,Goya,Salamanca
599000,Piso,exterior,4,135.0,1,0,Berruguete,Tetuán
229000,Piso,exterior,3,107.0,1,0,Buenavista,Carabanchel
135000,Piso,exterior,1,28.0,1,0,Buenavista,Carabanchel
171000,Piso,exterior,3,61.0,1,0,Numancia,Puente de Vallecas
849000,Piso,exterior,2,83.0,1,0,Lista,Salamanca
950000,Ático,exterior,2,78.0,1,0,Trafalgar,Chamberí
189000,Piso,exterior,1,56.0,1,0,Casco Histórico de Vallecas,Villa de Vallecas
690000,Piso,exterior,2,91.0,1,1,Pinar de Chamartín,Ciudad Lineal
685000,Piso,exterior,2,100.0,1,0,Fuente del Berro,Salamanca
292000,Piso,exterior,2,93.0,1,1,Butarque,Villaverde
174900,Estudio,exterior,0,29.0,1,0,Embajadores,Centro
235000,Estudio,exterior,0,29.0,1,0,Cuatro Caminos,Tetuán
250000,Piso,exterior,1,29.0,1,0,Gaztambide,Chamberí
135000,Estudio,exterior,0,29.0,1,0,Ciudad Universitaria,Moncloa-Aravaca
152000,Piso,exterior,1,29.0,1,0,Castillejos,Tetuán
140000,Piso,exterior,2,82.0,1,0,Villaverde Alto,Villaverde
135000,Piso,exterior,3,79.0,1,0,San Isidro,Carabanchel
106000,Piso,exterior,3,62.0,1,0,Villaverde Alto,Villaverde
112000,Piso,exterior,3,50.0,1,0,Portazgo,Puente de Vallecas
69500,Piso,interior,3,50.0,1,0,Entrevías,Puente de Vallecas
52400,Piso,interior,2,50.0,1,0,San Diego,Puente de Vallecas
153000,Piso,exterior,1,50.0,1,0,Peñagrande,Fuencarral-El Pardo
390000,Piso,interior,1,50.0,1,0,Ibiza,Retiro
163000,Piso,exterior,2,50.0,1,0,Entrevías,Puente de Vallecas
550000,Piso,interior,1,50.0,1,0,Goya,Salamanca
89000,Piso,exterior,2,50.0,1,0,Amposta,San Blas-Canillejas
52400,Estudio,exterior,0,50.0,1,0,San Diego,Puente de Vallecas
250000,Estudio,exterior,0,50.0,1,0,Embajadores,Centro
123900,Piso,interior,2,60.0,1,0,Aluche,Latina
124000,Piso,exterior,3,72.0,1,0,Numancia,Puente de Vallecas
2490000,Piso,exterior,3,192.0,1,0,Castellana,Salamanca
840000,Piso,exterior,2,87.0,1,0,Goya,Salamanca
1129000,Piso,exterior,2,117.0,1,0,Goya,Salamanca
750000,Piso,exterior,3,110.0,1,0,Palacio,Centro
650000,Piso,exterior,3,131.0,1,0,Valdefuentes,Hortaleza
679000,Piso,interior,2,67.0,1,0,Lista,Salamanca
150000,Piso,exterior,2,56.0,1,0,Las Águilas,Latina
305000,Estudio,exterior,0,41.0,1,0,Castillejos,Tetuán
130000,Piso,interior,3,68.0,1,0,Las Águilas,Latina
74600,Piso,interior,2,39.0,1,0,Buenavista,Carabanchel
3780000,Piso,exterior,4,380.0,1,0,El Viso,Chamartín
795000,Piso,exterior,2,80.0,1,0,Ibiza,Retiro
354400,Piso,exterior,3,113.0,1,0,Comillas,Carabanchel
1520000,Piso,exterior,3,163.0,1,0,Castellana,Salamanca
550000,Piso,exterior,3,115.0,1,1,Legazpi,Arganzuela
1380000,Piso,exterior,2,80.0,1,0,Recoletos,Salamanca
1225000,Ático,exterior,3,150.0,1,1,Goya,Salamanca
377000,Piso,exterior,3,141.0,1,1,San Fermín,Usera
849000,Piso,exterior,2,76.0,1,0,Lista,Salamanca
1300000,Piso,interior,3,169.0,1,1,Recoletos,Salamanca
739000,Piso,interior,2,86.0,1,0,Sol,Centro
460000,Piso,exterior,4,92.0,1,0,Pacífico,Retiro
3690000,Piso,exterior,4,310.0,1,1,Castellana,Salamanca
6980000,Piso,exterior,4,480.0,1,1,Recoletos,Salamanca
200000,Piso,interior,2,56.0,1,1,Casco Histórico de Vallecas,Villa de Vallecas
200000,Piso,interior,2,57.0,1,0,Casco Histórico de Vallecas,Villa de Vallecas
590000,Piso,exterior,2,95.0,1,0,Vallehermoso,Chamberí
739000,Piso,interior,2,86.0,1,0,Sol,Centro
630000,Ático,exterior,2,132.0,1,0,Recoletos,Salamanca
2250000,Piso,exterior,6,376.0,1,0,Goya,Salamanca
719000,Piso,exterior,3,138.0,1,0,Estrella,Retiro
849000,Piso,exterior,2,76.0,1,0,Lista,Salamanca
268000,Piso,exterior,2,50.0,1,0,Pacífico,Retiro
315000,Piso,interior,2,50.0,1,0,Gaztambide,Chamberí
138000,Piso,exterior,2,50.0,1,0,Entrevías,Puente de Vallecas
198000,Piso,exterior,1,50.0,1,0,Universidad,Centro
70900,Piso,interior,3,50.0,1,0,San Diego,Puente de Vallecas
580000,Ático,exterior,1,50.0,1,0,Trafalgar,Chamberí
125000,Piso,exterior,2,50.0,1,0,Abrantes,Carabanchel
98000,Piso,exterior,2,50.0,1,0,Arcos,San Blas-Canillejas
158800,Piso,exterior,2,50.0,1,0,Moscardó,Usera
260000,Piso,interior,1,50.0,1,0,Corralejos,Barajas
270000,Piso,exterior,1,50.0,1,0,Vallehermoso,Chamberí
150000,Piso,exterior,2,50.0,1,0,San Diego,Puente de Vallecas
265000,Piso,interior,1,50.0,1,0,Fuente del Berro,Salamanca
175000,Piso,exterior,1,50.0,1,1,Casco Histórico de Vallecas,Villa de Vallecas
479000,Estudio,interior,0,43.0,1,0,Castellana,Salamanca
849000,Piso,exterior,2,83.0,1,0,Lista,Salamanca
780000,Piso,exterior,2,104.0,1,0,Almagro,Chamberí
252000,Piso,interior,1,80.0,1,1,Butarque,Villaverde
54338,Piso,exterior,3,64.0,1,0,San Cristóbal de los Ángeles,Villaverde
102440,Piso,exterior,2,56.0,1,0,Casco Histórico de Vallecas,Villa de Vallecas
85155,Piso,exterior,2,77.0,1,0,Palomeras Sureste,Puente de Vallecas
159000,Piso,exterior,1,40.0,1,0,Almenara,Tetuán
159000,Piso,interior,2,60.0,1,0,Opañel,Carabanchel
159000,Piso,interior,1,54.0,1,0,Aluche,Latina
159000,Piso,exterior,3,70.0,1,0,Puerta Bonita,Carabanchel
159000,Piso,exterior,2,63.0,1,0,Hellín,San Blas-Canillejas
1730000,Piso,exterior,3,140.0,1,0,Recoletos,Salamanca
2150000,Piso,exterior,4,174.0,1,1,Goya,Salamanca
2150000,Piso,exterior,4,174.0,1,1,Goya,Salamanca
1705000,Piso,exterior,3,138.0,1,0,Goya,Salamanca
94200,Piso,interior,3,69.0,1,0,Pradolongo,Usera
82000,Piso,exterior,3,60.0,1,0,Lucero,Latina
104000,Piso,exterior,3,76.0,1,0,Butarque,Villaverde
75300,Piso,interior,2,55.0,1,0,Pradolongo,Usera
185000,Piso,exterior,4,135.0,1,0,Buenavista,Carabanchel
70000,Piso,exterior,2,51.0,1,0,Arcos,San Blas-Canillejas
70000,Piso,interior,2,51.0,1,0,San Diego,Puente de Vallecas
93700,Piso,interior,3,68.0,0,0,Puerta Bonita,Carabanchel
88200,Piso,interior,2,64.0,1,0,Simancas,San Blas-Canillejas
154200,Piso,interior,3,77.0,1,0,Aluche,Latina
124500,Piso,exterior,2,62.0,1,0,Villaverde Alto,Villaverde
213000,Piso,exterior,3,106.0,1,0,Palos de Moguer,Arganzuela
189000,Piso,exterior,4,94.0,1,0,Villaverde Alto,Villaverde
179000,Piso,exterior,4,89.0,1,0,Orcasur,Usera
175000,Piso,exterior,3,87.0,1,0,San Diego,Puente de Vallecas
155000,Piso,interior,3,77.0,1,0,Entrevías,Puente de Vallecas
135000,Piso,exterior,2,67.0,1,0,Buenavista,Carabanchel
1500000,Piso,exterior,4,260.0,1,1,Aravaca,Moncloa-Aravaca
1450000,Chalet,interior,5,392.0,0,1,Aravaca,Moncloa-Aravaca
1850000,Casa,interior,7,390.0,0,1,Piovera,Hortaleza
495000,Estudio,exterior,0,60.0,1,0,Guindalera,Salamanca
289000,Piso,exterior,3,117.0,1,1,Numancia,Puente de Vallecas
5800000,Casa,interior,9,848.0,0,1,El Viso,Chamartín
580000,Piso,exterior,4,140.0,1,0,Puerta del Ángel,Latina
770000,Piso,exterior,4,150.0,1,1,Adelfas,Retiro
178000,Piso,exterior,1,50.0,1,0,Pinar del Rey,Hortaleza
130000,Piso,exterior,1,50.0,1,0,San Diego,Puente de Vallecas
450000,Piso,exterior,1,50.0,1,0,Nueva España,Chamartín
199900,Piso,interior,1,50.0,1,0,Legazpi,Arganzuela
300900,Piso,exterior,1,50.0,1,0,Goya,Salamanca
125900,Piso,interior,4,50.0,1,0,San Diego,Puente de Vallecas
112000,Piso,exterior,2,50.0,1,0,Palomeras Bajas,Puente de Vallecas
199000,Piso,exterior,1,50.0,1,1,San Diego,Puente de Vallecas
280000,Piso,exterior,1,50.0,1,0,Palacio,Centro
167892,Piso,exterior,2,47.0,1,0,Simancas,San Blas-Canillejas
167892,Piso,exterior,2,47.0,1,0,Simancas,San Blas-Canillejas
167892,Piso,exterior,2,47.0,1,0,Simancas,San Blas-Canillejas
167892,Piso,exterior,2,48.0,1,0,Simancas,San Blas-Canillejas
167892,Piso,exterior,2,47.0,1,0,Simancas,San Blas-Canillejas
167892,Piso,interior,2,48.0,1,0,Simancas,San Blas-Canillejas
380000,Piso,exterior,3,95.0,1,0,Embajadores,Centro
360000,Piso,interior,1,55.0,1,0,Universidad,Centro
275000,Piso,exterior,3,78.0,1,0,Casco Histórico de Barajas,Barajas
479900,Piso,exterior,4,143.0,1,0,La Chopera,Arganzuela
1650000,Piso,exterior,3,190.0,1,0,Argüelles,Moncloa-Aravaca
790000,Piso,exterior,4,174.0,1,1,Peñagrande,Fuencarral-El Pardo
1100000,Piso,exterior,2,160.0,1,0,Justicia,Centro
575000,Piso,exterior,2,75.0,1,0,Cortes,Centro
1519000,Piso,exterior,4,211.0,1,0,Justicia,Centro
549000,Piso,interior,4,124.0,1,0,Gaztambide,Chamberí
859000,Piso,exterior,3,108.0,1,0,Universidad,Centro
820000,Piso,exterior,2,95.0,1,0,Trafalgar,Chamberí
989000,Piso,exterior,3,112.0,1,0,Sol,Centro
429000,Piso,exterior,3,91.0,1,0,La Paz,Fuencarral-El Pardo
1290000,Piso,exterior,5,331.0,1,1,Atalaya,Ciudad Lineal
1490000,Dúplex,exterior,4,216.0,1,1,Piovera,Hortaleza
